Rk;Player;Nation;Pos;Squad;Comp;AgeMP;Starts;Min;Goals;Shots;SoT
2318;Yann Sommer;SUI;GK;Bayern Munich;Bundesliga;345;5;450;0;0;0
2319;Yann Sommer;SUI;GK;M'Gladbach;Bundesliga;3410;10;900;0;0;0
2320;Brandon Soppy;FRA;DF;Udinese;Serie A;201;1;90;0;2;1
2321;Brandon Soppy;FRA;DF;Atalanta;Serie A;2010;7;523;0;0.86;0.17
2322;David Soria;ESP;GK;Getafe;La Liga;2920;20;1800;0;0;0
2323;Roberto Soriano;ITA;FWMF;Bologna;Serie A;3220;11;1025;0;0.79;0.09
2324;Borna Sosa;CRO;DFMF;Stuttgart;Bundesliga;2514;11;987;0;0.82;0.27
2325;Joaquin Sosa;URU;DF;Bologna;Serie A;215;2;250;0;0.71;0.36
2326;Florian Sotoca;FRA;MFFW;Lens;Ligue 1;3222;20;1788;6;2.76;0.9
2327;Riccardo Sottil;ITA;FW;Fiorentina;Serie A;237;5;432;0;2.5;1.46
2328;Tom� Sou?ek;CZE;MF;West Ham;Premier League;2722;18;1655;1;1.03;0.33
2329;Mat�as Soul�;ARG;MFDF;Juventus;Serie A;199;2;238;0;1.92;1.15
2330;Moussa Soumano;FRA;MFFW;Ajaccio;Ligue 1;172;0;37;1;5;2.5
2331;Adama Soumaoro;FRA;DF;Bologna;Serie A;3015;14;1232;0;0.15;0.07
2332;Boubakary Soumar�;FRA;MF;Leicester City;Premier League;2314;12;836;0;0.11;0
2333;Arnaud Souquet;FRA;DFFW;Montpellier;Ligue 1;3112;3;361;0;0.25;0
2334;Dyego Sousa;POR;FW;Almer�a;La Liga;3313;2;347;0;2.56;0.77
2335;Harry Souttar;AUS;DF;Leicester City;Premier League;242;2;180;0;0;0
2336;Vinicius Souza;BRA;MF;Espanyol;La Liga;2318;18;1527;0;0.24;0.06
2337;Djibril Sow;SUI;MF;Eint Frankfurt;Bundesliga;2619;17;1529;2;0.76;0.24
2338;�a�lar S�y�nc�;TUR;DF;Leicester City;Premier League;262;1;79;0;0;0
2339;Kevin Spadanuda;SUI;MFFW;Ajaccio;Ligue 1;2612;6;483;0;0.56;0
2340;Djed Spence;ENG;FWDF;Tottenham;Premier League;224;0;7;0;10;0
2341;Djed Spence;ENG;DF;Rennes;Ligue 1;221;1;83;0;1.11;0
2342;Stijn Spierings;NED;MF;Toulouse;Ligue 1;2622;22;1980;2;0.82;0.14
2343;Leonardo Spinazzola;ITA;DF;Roma;Serie A;2913;9;807;0;0.44;0.22
2344;Marco Sportiello;ITA;GK;Atalanta;Serie A;307;6;623;0;0;0
2345;Jack Stacey;ENG;DF;Bournemouth;Premier League;269;3;297;0;0.3;0
2346;Anton Stach;GER;MF;Mainz 05;Bundesliga;2418;13;1206;1;1.57;0.52
2347;Kostas Stafylidis;GRE;MFDF;Bochum;Bundesliga;2910;5;507;0;1.43;0
2348;Jens Stage;DEN;MF;Werder Bremen;Bundesliga;2619;9;842;1;0.64;0.32
2349;Josip Stani�i?;CRO;DF;Bayern Munich;Bundesliga;228;1;268;0;0;0
2350;Junior Stanislas;ENG;MF;Bournemouth;Premier League;334;0;61;0;1.43;0
2351;Jay Stansfield;ENG;FW;Fulham;Premier League;203;1;87;0;2;0
2352;Niklas Stark;GER;DF;Werder Bremen;Bundesliga;2715;11;1063;0;0.17;0.08
2353;Calvin Stengs;NED;FW;Nice;Ligue 1;244;3;212;0;1.25;0.42
2354;Pascal Stenzel;GER;DF;Stuttgart;Bundesliga;2610;3;318;0;0.57;0
2355;Jack Stephens;ENG;DF;Southampton;Premier League;292;0;46;0;0;0
2356;Jack Stephens;ENG;DF;Bournemouth;Premier League;295;3;273;0;0;0
2357;Raheem Sterling;ENG;FWMF;Chelsea;Premier League;2816;14;1144;4;1.65;0.79
2358;Angelo Stiller;GER;MF;Hoffenheim;Bundesliga;2113;3;418;0;0.65;0.22
2359;Lars Stindl;GER;FWMF;M'Gladbach;Bundesliga;3414;10;890;4;2.32;1.01
2360;Kevin St�ger;AUT;MF;Bochum;Bundesliga;2919;17;1549;1;1.69;0.23
2361;Petar Stojanovi?;SVN;DF;Empoli;Serie A;2718;13;1175;0;0.38;0.08
2362;John Stones;ENG;DF;Manchester City;Premier League;2814;13;1181;0;0.53;0.08
2363;J�rgen Strand Larsen;NOR;FW;Celta Vigo;La Liga;2316;12;1000;2;2.25;0.72
2364;Gabriel Strefezza;BRA;FWMF;Lecce;Serie A;2520;18;1429;7;2.2;0.88
2365;D�vid Strelec;SVK;FW;Spezia;Serie A;217;1;169;0;1.58;0.53
2366;Pascal Struijk;NED;DF;Leeds United;Premier League;2320;20;1677;2;0.7;0.32
2367;Cristhian Stuani;URU;FW;Girona;La Liga;3616;5;652;5;2.64;1.53
2368;Dami�n Su�rez;URU;DF;Getafe;La Liga;3413;12;900;1;0.2;0.1
2369;Denis Su�rez;ESP;MF;Espanyol;La Liga;291;0;31;0;0;0
2370;Mario Su�rez;ESP;DFMF;Rayo Vallecano;La Liga;351;0;6;0;0;0
2371;Gabriel Suazo;CHI;DF;Toulouse;Ligue 1;253;1;111;0;0;0
2372;Isaac Success;NGA;FW;Udinese;Serie A;2721;14;1278;0;1.62;0.14
2373;Niklas S�le;GER;DF;Dortmund;Bundesliga;2717;13;1148;1;1.09;0.39
2374;Ibrahim Sulemana;GHA;MF;Hellas Verona;Serie A;1911;3;357;0;2;0.75
2375;Kamaldeen Sulemana;GHA;FWMF;Southampton;Premier League;202;1;135;0;4.67;0.67
2376;Kamaldeen Sulemana;GHA;FWMF;Rennes;Ligue 1;2014;2;326;1;3.61;0.83
2377;Crysencio Summerville;NED;FW;Leeds United;Premier League;2114;5;673;4;1.73;0.67
2378;Ivan �unji?;CRO;MF;Hertha BSC;Bundesliga;2615;12;951;0;0.57;0.28
2379;Sam Surridge;ENG;FW;Nott'ham Forest;Premier League;2414;1;264;1;3.1;0.69
2380;Suso;ESP;FWMF;Sevilla;La Liga;2910;2;315;0;2;0.86
2381;Mattias Svanberg;SWE;MF;Wolfsburg;Bundesliga;2419;11;1007;2;1.43;0.54
2382;Williot Swedberg;SWE;MF;Celta Vigo;La Liga;191;0;34;0;0;0
2383;Issiaga Sylla;GUI;DF;Montpellier;Ligue 1;291;1;90;0;0;0
2384;Issiaga Sylla;GUI;DF;Toulouse;Ligue 1;2917;16;1372;0;0.59;0.2
2385;Wojciech Szcz?sny;POL;GK;Juventus;Serie A;3215;15;1302;0;0;0
2386;Dominik Szoboszlai;HUN;MFFW;RB Leipzig;Bundesliga;2218;16;1353;3;1.67;0.93
2387;Alexander S�rloth;NOR;FW;Real Sociedad;La Liga;2716;16;1276;8;2.39;1.27
2388;Alexander S�rloth;NOR;FW;RB Leipzig;Bundesliga;271;0;6;0;0;0
2389;Nicol�s Tagliafico;ARG;DF;Lyon;Ligue 1;3020;20;1777;1;0.71;0.2
2390;Jonathan Tah;GER;DF;Leverkusen;Bundesliga;2720;17;1493;1;0.42;0.12
2391;Benjamin Tahirovic;SWE;MF;Roma;Serie A;195;1;136;0;0;0
2392;Waniss Taibi;FRA;MF;Angers;Ligue 1;209;1;173;0;0.53;0
2393;Flavien Tait;FRA;MF;Rennes;Ligue 1;3022;16;1359;2;1.26;0.4
2394;Montassar Talbi;TUN;DF;Lorient;Ligue 1;2422;22;1980;1;0.18;0.09
2395;Adrien Tameze;CMR;MF;Hellas Verona;Serie A;2920;18;1562;0;0.4;0.06
2396;Japhet Tanganga;ENG;DF;Tottenham;Premier League;232;2;141;0;0;0
2397;Renato Tapia;PER;MF;Celta Vigo;La Liga;2715;8;695;0;0.52;0.26
2398;Edmond Tapsoba;BFA;DF;Leverkusen;Bundesliga;2420;20;1762;1;0.41;0
2399;Florian Tardieu;FRA;MF;Troyes;Ligue 1;3014;11;1008;3;0.89;0.18
2400;Matt Targett;ENG;DF;Newcastle Utd;Premier League;2710;4;426;0;0.21;0
2401;James Tarkowski;ENG;DF;Everton;Premier League;3021;21;1890;1;0.71;0.29
2402;Ciprian T?t?ru?anu;ROU;GK;Milan;Serie A;3715;15;1350;0;0;0
2403;Niklas Tauer;GER;DFMF;Mainz 05;Bundesliga;213;0;93;0;1;0
2404;Nuno Tavares;POR;DFMF;Marseille;Ligue 1;2319;15;1486;5;2.48;0.79
2405;Marcus Tavernier;ENG;MFFW;Bournemouth;Premier League;2316;15;1311;2;1.78;0.62
2406;Enzo Tchato;CMR;DF;Montpellier;Ligue 1;2016;10;939;1;0.29;0.1
2407;Aur�lien Tchouam�ni;FRA;MF;Real Madrid;La Liga;2316;13;1062;0;1.44;0.17
2408;Mathys Tel;FRA;FW;Bayern Munich;Bundesliga;1712;1;252;3;4.64;2.14
2409;Semir Telalovic;GER;MF;M'Gladbach;Bundesliga;231;0;5;0;0;0
2410;Alex Telles;BRA;DF;Sevilla;La Liga;3013;7;753;0;0.48;0
2411;Marc-Andr� ter Stegen;GER;GK;Barcelona;La Liga;3020;20;1800;0;0;0
2412;Simon Terodde;GER;FW;Schalke 04;Bundesliga;3420;16;1281;3;2.25;0.92
2413;Filippo Terracciano;ITA;DFMF;Hellas Verona;Serie A;2012;4;521;0;0.52;0.34
2414;Pietro Terracciano;ITA;GK;Fiorentina;Serie A;3218;18;1620;0;0;0
2415;Ram�n Terrats;ESP;MF;Girona;La Liga;228;2;212;0;1.67;0
2416;Martin Terrier;FRA;FWMF;Rennes;Ligue 1;2516;16;1319;9;3.2;1.84
2417;Aleksa Terzi?;SRB;DF;Fiorentina;Serie A;2311;2;329;0;1.35;0.27
2418;Tet�;BRA;FW;Leicester City;Premier League;222;2;158;1;2.78;0.56
2419;Tet�;BRA;FWMF;Lyon;Ligue 1;2217;14;1107;6;2.44;1.06
2420;Kenny Tete;NED;DF;Fulham;Premier League;2717;16;1416;0;0.38;0.19
2421;Florian Thauvin;FRA;MFDF;Udinese;Serie A;301;0;19;0;0;0
2422;Arthur Theate;BEL;DF;Rennes;Ligue 1;2222;22;1972;2;0.55;0.23
2423;Malick Thiaw;GER;DF;Milan;Serie A;216;3;234;0;0.38;0.38
2424;Malick Thiaw;GER;DF;Schalke 04;Bundesliga;213;3;270;0;0.67;0.33
2425;Jan Thielmann;GER;FW;K�ln;Bundesliga;2012;5;520;1;1.55;0.69
2426;Sada Thioub;SEN;FWMF;Angers;Ligue 1;2718;5;553;0;1.15;0
2427;Luke Thomas;ENG;DF;Leicester City;Premier League;2110;8;691;0;0.26;0
2428;Adrien Thomasson;FRA;MF;Strasbourg;Ligue 1;2915;10;937;0;1.63;0.48
2429;Adrien Thomasson;FRA;MFFW;Lens;Ligue 1;294;1;129;1;3.57;1.43
2430;Morten Thorsby;NOR;MF;Union Berlin;Bundesliga;2613;4;450;1;1.6;0.6
2431;Kristian Thorstvedt;NOR;MF;Sassuolo;Serie A;2319;11;879;1;1.43;0.61
2432;Marcus Thuram;FRA;FW;M'Gladbach;Bundesliga;2518;18;1612;10;3.41;1.73
2433;Kh�phren Thuram-Ulie;FRA;MF;Nice;Ligue 1;2123;18;1588;1;1.08;0.28
2434;Alexis Tibidi;FRA;FW;Troyes;Ligue 1;191;0;63;0;0;0
2435;Youri Tielemans;BEL;MF;Leicester City;Premier League;2521;19;1647;3;1.2;0.38
2436;Kieran Tierney;SCO;DF;Arsenal;Premier League;2515;4;469;0;0.96;0.38
2437;Steffen Tigges;GER;FW;K�ln;Bundesliga;2416;12;952;5;1.7;0.57
2438;Jean-Clair Todibo;FRA;DF;Nice;Ligue 1;2321;21;1759;0;0.21;0.05
2439;Harry Toffolo;ENG;DF;Nott'ham Forest;Premier League;2710;6;613;0;0.44;0
2440;Umut Tohumcu;GER;MF;Hoffenheim;Bundesliga;182;0;72;0;2.5;0
2441;Karl Toko Ekambi;CMR;FWMF;Rennes;Ligue 1;302;2;143;0;1.25;0.63
2442;Karl Toko Ekambi;CMR;FWMF;Lyon;Ligue 1;3019;15;1353;4;2.73;1.27
2443;Corentin Tolisso;FRA;MF;Lyon;Ligue 1;2816;12;927;0;0.97;0.29
2444;Jeremy Toljan;GER;DF;Sassuolo;Serie A;2819;18;1679;0;0.21;0
2445;Rafael Tol�i;ITA;DF;Atalanta;Serie A;3217;17;1448;1;0.81;0.25
2446;Ra�l de Tom�s;ESP;FW;Rayo Vallecano;La Liga;282;0;34;0;10;0
2447;Tiago Tom�s;POR;FWMF;Stuttgart;Bundesliga;2015;11;832;2;2.07;0.87
2448;Takehiro Tomiyasu;JPN;DF;Arsenal;Premier League;2416;4;512;0;0.18;0
2449;James Tomkins;ENG;DF;Crystal Palace;Premier League;334;2;247;1;0.74;0.37
2450;Fikayo Tomori;ENG;DF;Milan;Serie A;2519;18;1577;1;0.34;0.17
2451;Sandro Tonali;ITA;MF;Milan;Serie A;2219;17;1563;2;1.26;0.57
2452;Ivan Toney;ENG;FW;Brentford;Premier League;2620;20;1789;14;2.76;1.01
2453;Pablo Torre;ESP;FW;Barcelona;La Liga;191;0;14;0;0;0
2454;David Torres;ESP;DF;Valladolid;La Liga;192;1;101;0;0;0
2455;Ferr�n Torres;ESP;FW;Barcelona;La Liga;2217;6;645;2;3.75;0.97
2456;�liver Torres;ESP;MFFW;Sevilla;La Liga;2819;19;1402;3;1.03;0.26
2457;Pau Torres;ESP;DF;Villarreal;La Liga;2617;17;1530;0;0.29;0
2458;Roberto Torres;ESP;FWMF;Osasuna;La Liga;332;0;11;0;0;0
2459;Lucas Torr�;ESP;MF;Osasuna;La Liga;2819;19;1502;0;1.08;0.18
2460;Nabil Touaizi;MAR;MF;Espanyol;La Liga;221;0;3;0;0;0
2461;Almamy Tour�;MLI;DF;Eint Frankfurt;Bundesliga;263;2;163;0;0.56;0
2462;Birama Tour�;MLI;MF;Auxerre;Ligue 1;3022;22;1963;0;0.69;0.14
2463;Souleymane Tour�;FRA;DF;Marseille;Ligue 1;195;0;68;0;0;0
2464;Souleymane Tour�;FRA;DF;Auxerre;Ligue 1;195;4;347;0;0.51;0
2465;Lucas Tousart;FRA;MF;Hertha BSC;Bundesliga;2518;18;1594;2;1.19;0.34
2466;Yoann Touzghar;TUN;FW;Ajaccio;Ligue 1;368;5;390;0;0.7;0
2467;Adama Traor�;ESP;FWMF;Wolves;Premier League;2719;7;900;1;1.3;0.3
2468;Boubacar Traor�;MLI;MF;Wolves;Premier League;218;4;384;0;0.7;0
2469;Charles Traore;MLI;DF;Nantes;Ligue 1;317;3;228;0;0;0
2470;Hamari Traor�;MLI;DF;Rennes;Ligue 1;3119;18;1633;1;0.99;0.33
2471;Kevin Trapp;GER;GK;Eint Frankfurt;Bundesliga;3218;18;1620;0;0;0
2472;Mark Travers;IRL;GK;Bournemouth;Premier League;2311;10;945;0;0;0
2473;�scar Trejo;ARG;MFFW;Rayo Vallecano;La Liga;3418;16;1208;2;0.67;0.22
2474;Manu Trigueros;ESP;MFFW;Villarreal;La Liga;3111;3;380;0;0.71;0.24
2475;Christopher Trimmel;AUT;DF;Union Berlin;Bundesliga;3516;13;1199;0;0.68;0.08
2476;Kieran Trippier;ENG;DF;Newcastle Utd;Premier League;3222;22;1954;1;0.37;0.09
2477;William Troost-Ekong;NGA;DF;Salernitana;Serie A;292;2;180;0;0;0
2478;Leandro Trossard;BEL;FW;Arsenal;Premier League;283;0;70;1;5;2.5
2479;Leandro Trossard;BEL;FWMF;Brighton;Premier League;2816;16;1315;7;2.6;1.16
2480;Adrien Truffert;FRA;DF;Rennes;Ligue 1;2122;19;1591;0;0.4;0.11
2481;Frank Tsadjout;ITA;FWMF;Cremonese;Serie A;237;2;216;0;2.5;1.67
2482;Kostas Tsimikas;GRE;DF;Liverpool;Premier League;2613;5;446;0;1.4;0.4
2483;Theocharis Tsingaras;GRE;MF;Toulouse;Ligue 1;221;0;7;0;0;0
2484;Viktor Tsyhankov;UKR;MF;Girona;La Liga;252;0;41;0;0;0
2485;Alessandro Tuia;ITA;DF;Lecce;Serie A;323;2;199;0;0.91;0.45
2486;Be�at Turrientes;ESP;MFFW;Real Sociedad;La Liga;216;1;106;0;0;0
2487;Tuta;BRA;DF;Eint Frankfurt;Bundesliga;2318;18;1611;1;0.34;0.11
2488;Iyenoma Udogie;ITA;DF;Udinese;Serie A;2017;17;1463;2;1.04;0.25
2489;Ike Ugbo;CAN;FWMF;Troyes;Ligue 1;2414;5;404;1;1.78;0.67
2490;Chimuanya Ugochukwu;FRA;MF;Rennes;Ligue 1;1814;8;823;0;0.33;0.11
2491;Sven Ulreich;GER;GK;Bayern Munich;Bundesliga;343;3;270;0;0;0
2492;Lauren Ulrich;GER;MF;Stuttgart;Bundesliga;181;0;6;0;0;0
2493;Samuel Umtiti;FRA;DF;Lecce;Serie A;2912;11;943;0;0.29;0
2494;Enes �nal;TUR;FW;Getafe;La Liga;2520;20;1731;6;2.34;0.73
2495;Deniz Undav;GER;FWMF;Brighton;Premier League;2610;2;231;0;4.23;1.15
2496;Cengiz �nder;TUR;MFDF;Marseille;Ligue 1;2522;14;1246;1;2.75;0.8
2497;Dayot Upamecano;FRA;DF;Bayern Munich;Bundesliga;2419;19;1700;0;0.26;0.05
2498;Filip Uremovi?;CRO;DF;Hertha BSC;Bundesliga;2610;9;780;0;0.46;0.11
2499;Oscar Ure�a;ESP;MF;Girona;La Liga;203;1;100;0;0.91;0.91
2500;Jere Uronen;FIN;DF;Brest;Ligue 1;286;3;300;0;0.3;0
2501;Jere Uronen;FIN;DF;Schalke 04;Bundesliga;285;5;391;0;0.7;0
2502;Mark Uth;GER;MFFW;K�ln;Bundesliga;313;0;46;0;2;2
2503;Josha Vagnoman;GER;DFMF;Stuttgart;Bundesliga;2211;7;616;0;1.03;0
2504;Diego Valencia;CHI;MFFW;Salernitana;Serie A;2310;0;175;0;0.53;0.53
2505;�scar Valent�n;ESP;MF;Rayo Vallecano;La Liga;2817;14;1220;0;0.66;0
2506;Emanuele Valeri;ITA;DFFW;Cremonese;Serie A;2420;18;1490;1;1.39;0.18
2507;Valery;ESP;MFDF;Girona;La Liga;2315;5;575;0;0.63;0
2508;Yan Valery;TUN;DF;Southampton;Premier League;231;1;45;0;0;0
2509;Yan Valery;TUN;DF;Angers;Ligue 1;2314;14;1092;0;0.5;0.08
2510;Enrique Valiente;ESP;DF;Sevilla;La Liga;206;4;368;1;0.73;0.24
2511;Martin Valjent;SVK;DF;Mallorca;La Liga;2718;18;1598;0;0.06;0
2512;Manu Vallejo;ESP;FWMF;Girona;La Liga;257;2;206;0;0.43;0.43
2513;Mattia Valoti;ITA;MF;Monza;Serie A;297;2;244;0;0.37;0
2514;Federico Valverde;URU;FWMF;Real Madrid;La Liga;2420;17;1529;6;2.41;0.88
2515;Virgil van Dijk;NED;DF;Liverpool;Premier League;3117;17;1485;2;1.09;0.3
2516;Vanderson;BRA;DF;Monaco;Ligue 1;2120;14;1296;0;0.9;0.28
2517;Rapha�l Varane;FRA;DF;Manchester Utd;Premier League;2917;15;1299;0;0.35;0.14
2518;Jamie Vardy;ENG;FW;Leicester City;Premier League;3622;11;1175;1;1.22;0.53
2519;Ruben Vargas;SUI;MFFW;Augsburg;Bundesliga;2412;6;501;1;1.07;0.18
2520;Johan V�squez;MEX;DF;Cremonese;Serie A;2410;6;628;0;0.71;0
2521;Jesus Vazquez;ESP;DFMF;Valencia;La Liga;206;2;171;0;1.58;0
2522;Kevin V�zquez;ESP;MFDF;Celta Vigo;La Liga;294;1;90;0;0;0
2523;Lucas V�zquez;ESP;DF;Real Madrid;La Liga;3110;4;426;2;1.49;0.64
2524;Mat�as Vecino;URU;MF;Lazio;Serie A;3120;9;972;1;1.48;0.28
2525;Gabriel Veiga;ESP;MF;Celta Vigo;La Liga;2019;12;1037;6;2.7;1.48
2526;Renato Veiga;POR;DF;Augsburg;Bundesliga;191;1;61;0;1.43;0
2527;Milo� Veljkovi?;SRB;DF;Werder Bremen;Bundesliga;2717;14;1251;1;0.14;0.07
2528;Miguel Veloso;POR;MF;Hellas Verona;Serie A;3615;10;845;0;1.38;0.21
2529;Jo�l Veltman;NED;DF;Brighton;Premier League;3119;15;1373;0;0.33;0.07
2530;Mickey van de Ven;NED;DF;Wolfsburg;Bundesliga;2120;20;1800;1;0.45;0.05
2531;Unai Vencedor Paris;ESP;MF;Athletic Club;La Liga;226;0;141;0;1.88;0.63
2532;Lorenzo Venuti;ITA;DF;Fiorentina;Serie A;279;5;556;0;0.65;0.65
2533;Daniele Verde;ITA;FWMF;Spezia;Serie A;2612;5;476;2;2.64;0.75
2534;Simone Verdi;ITA;MF;Hellas Verona;Serie A;3010;5;496;1;2.18;0.55
2535;Gonzalo Verd�;ESP;DF;Elche;La Liga;348;6;436;1;1.04;0.42
2536;Jordan Veretout;FRA;MF;Marseille;Ligue 1;2923;16;1513;3;0.95;0.42
2537;Marco Verratti;ITA;MF;Paris S-G;Ligue 1;3017;16;1244;0;0.22;0.14
2538;Valerio Verre;ITA;MF;Sampdoria;Serie A;2918;6;677;0;1.87;0.4
2539;Mikel Vesga;ESP;MF;Athletic Club;La Liga;2920;16;1485;2;0.73;0.06
2540;Guglielmo Vicario;ITA;GK;Empoli;Serie A;2622;22;1980;0;0;0
2541;Jo�o Victor;BRA;DF;Nantes;Ligue 1;242;2;180;0;0;0
2542;Aleix Vidal;ESP;MFFW;Espanyol;La Liga;3315;8;732;0;0.37;0.25
2543;Cl�ment Vidal;FRA;DFMF;Ajaccio;Ligue 1;2213;8;764;0;1.06;0.12
2544;Nacho Vidal;ESP;DF;Osasuna;La Liga;2813;10;891;0;0.81;0.1
2545;Gabriel Vidovic;CRO;FW;Bayern Munich;Bundesliga;191;0;19;0;0;0
2546;Fabio Vieira;POR;MFFW;Arsenal;Premier League;2212;1;274;1;2.33;0.67
2547;Ronaldo Vieira;GNB;MF;Torino;Serie A;241;0;15;0;0;0
2548;Ronaldo Vieira;GNB;MF;Sampdoria;Serie A;2416;8;815;0;0.66;0.11
2549;Emanuel Vignato;ITA;MFFW;Bologna;Serie A;228;2;242;0;0.37;0.37
2550;Emanuel Vignato;ITA;MF;Empoli;Serie A;221;0;6;1;10;10
2551;Samuele Vignato;ITA;FWMF;Monza;Serie A;183;0;18;0;0;0
2552;Tonny Vilhena;NED;MF;Salernitana;Serie A;2820;17;1410;3;1.59;0.45
2553;Toni Villa;ESP;MF;Valladolid;La Liga;282;1;91;0;0;0
2554;Toni Villa;ESP;MFFW;Girona;La Liga;2817;8;633;1;2.14;0.43
2555;Asier Villalibre;ESP;FW;Athletic Club;La Liga;255;1;97;0;3.64;0.91
2556;Gonzalo Villar;ESP;MF;Sampdoria;Serie A;2415;8;696;0;0.13;0
2557;Gonzalo Villar;ESP;MF;Getafe;La Liga;244;0;101;0;0;0
2558;Iv�n Villar;ESP;GK;Celta Vigo;La Liga;251;1;90;0;0;0
2559;Mat�as Vi�a;URU;MF;Bournemouth;Premier League;251;0;10;0;0;0
2560;Mat�as Vi�a;URU;DF;Roma;Serie A;253;1;55;0;0;0
2561;R�ben Vinagre;POR;DFMF;Everton;Premier League;232;0;26;0;0;0
2562;Carlos Vin�cius;BRA;FW;Fulham;Premier League;2715;4;435;1;1.67;0.83
2563;Alan Virginius;FRA;FW;Lille;Ligue 1;2010;1;202;1;5;1.82
2564;Mattia Viti;ITA;DF;Nice;Ligue 1;218;7;633;1;0.29;0.14
2565;Vitinha;POR;FW;Marseille;Ligue 1;222;1;52;0;1.67;0
2566;Vitinha;POR;MF;Paris S-G;Ligue 1;2221;17;1381;0;1.18;0.26
2567;Daniel Vivian;ESP;DF;Athletic Club;La Liga;2315;14;1265;1;0.5;0.14
2568;Du�an Vlahovi?;SRB;FW;Juventus;Serie A;2312;11;953;8;3.3;1.13
2569;Nikola Vla�i?;CRO;MFFW;Torino;Serie A;2522;20;1844;4;2.05;0.73
2570;Joel Voelkerling Persson;SWE;FW;Lecce;Serie A;204;0;55;0;0;0
2571;Kevin Vogt;GER;DF;Hoffenheim;Bundesliga;3115;15;1236;0;0;0
2572;M�rgim Vojvoda;KVX;DF;Torino;Serie A;2816;10;992;0;0.91;0.27
2573;Kevin Volland;GER;MFFW;Monaco;Ligue 1;308;3;290;2;3.13;1.88
2574;Cristian Volpato;ITA;MF;Roma;Serie A;195;2;191;1;1.9;0.48
2575;Aster Vranckx;BEL;MF;Milan;Serie A;207;0;76;0;0;0
2576;Aster Vranckx;BEL;MF;Wolfsburg;Bundesliga;201;0;8;0;0;0
2577;Stefan de Vrij;NED;DF;Inter;Serie A;3113;12;1085;1;0.74;0.17
2578;Robert Wagner;GER;MF;Freiburg;Bundesliga;192;0;23;0;0;0
2579;Walace;BRA;MF;Udinese;Serie A;2721;21;1810;0;1.09;0.25
2580;Theo Walcott;ENG;FWMF;Southampton;Premier League;334;1;139;0;2;0.67
2581;Luca Waldschmidt;GER;FW;Wolfsburg;Bundesliga;2610;3;306;1;1.18;0.29
2582;Kyle Walker;ENG;DF;Manchester City;Premier League;3211;10;793;0;0.34;0.11
2583;Kyle Walker-Peters;ENG;DF;Southampton;Premier League;2516;16;1402;1;0.38;0.13
2584;Sebastian Walukiewicz;POL;DF;Empoli;Serie A;224;1;149;0;0.59;0.59
2585;Aaron Wan-Bissaka;ENG;DF;Manchester Utd;Premier League;258;7;609;0;0.15;0
2586;Paul Wanner;GER;MF;Bayern Munich;Bundesliga;172;0;25;0;0;0
2587;Danny Ward;WAL;GK;Leicester City;Premier League;2922;22;1980;0;0;0
2588;Joel Ward;ENG;DF;Crystal Palace;Premier League;3316;14;1295;0;0.07;0
2589;James Ward-Prowse;ENG;MF;Southampton;Premier League;2822;22;1980;5;1.09;0.41
2590;Ollie Watkins;ENG;FW;Aston Villa;Premier League;2720;19;1628;5;2.38;1.1
2591;Timothy Weah;USA;DFFW;Lille;Ligue 1;2213;6;646;0;2.08;1.11
2592;Adam Webster;ENG;DF;Brighton;Premier League;2816;14;1248;0;1.01;0.07
2593;Wout Weghorst;NED;FW;Manchester Utd;Premier League;304;4;274;0;0.67;0.33
2594;Julian Weigl;GER;MF;M'Gladbach;Bundesliga;2715;14;1231;0;0.44;0
2595;Nelson Weiper;GER;MF;Mainz 05;Bundesliga;172;0;5;0;0;0
2596;Mitchell Weiser;GER;DFFW;Werder Bremen;Bundesliga;2819;19;1636;1;1.04;0.38
2597;Noah Wei�haupt;GER;MFFW;Freiburg;Bundesliga;219;0;131;0;0.67;0
2598;Shon Weissman;ISR;FW;Valladolid;La Liga;2615;6;747;1;2.17;0.84
2599;Danny Welbeck;ENG;FW;Brighton;Premier League;3216;13;1142;1;2.52;0.94
2600;Marcel Wenig;GER;MF;Eint Frankfurt;Bundesliga;181;0;4;0;0;0
2601;Timo Werner;GER;FWMF;RB Leipzig;Bundesliga;2614;11;1009;5;2.86;1.16
2602;Ben White;ENG;DF;Arsenal;Premier League;2521;21;1683;0;0.27;0
2603;Harvey White;ENG;MF;Tottenham;Premier League;211;0;5;0;0;0
2604;Silvan Widmer;SUI;DF;Mainz 05;Bundesliga;2916;14;1173;2;1.31;0.46
2605;Mateusz Wieteska;POL;DF;Clermont Foot;Ligue 1;2623;23;2069;0;0.48;0.17
2606;Georginio Wijnaldum;NED;MF;Roma;Serie A;322;0;21;0;5;0
2607;I�aki Williams;GHA;FW;Athletic Club;La Liga;2819;18;1484;5;2.42;0.97
2608;Neco Williams;WAL;DF;Nott'ham Forest;Premier League;2121;13;1215;0;1.48;0.37
2609;Nico Williams;ESP;FWMF;Athletic Club;La Liga;2021;20;1641;4;2.14;0.71
2610;Willian;BRA;FW;Fulham;Premier League;3416;14;1205;3;1.72;0.82
2611;Joe Willock;ENG;MF;Newcastle Utd;Premier League;2322;20;1599;2;1.8;0.51
2612;Callum Wilson;ENG;FW;Newcastle Utd;Premier League;3016;14;1128;7;3.28;1.36
